recording_file,sample_mid,is_positive
ARDG_AQUA bream 340gr 27cm  281025 1415002.csv,1471,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,8020,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,7965,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,11836,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4496,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,5142,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11181,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2819,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,4611,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,2375,1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1356,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,4011,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,10298,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4009,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9390,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,5120,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4222,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1131,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4536,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1035,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,8574,1
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,6634,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,5480,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2060,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,3388,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,9994,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,6636,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,11416,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2421,1
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,11610,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,8086,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,4392,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,152,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,379,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6741,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,1765,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,9443,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,3142,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,1326,1
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,2498,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,8659,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10736,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,6086,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,7108,0
ARDG_AQUA bream 340gr 27cm  281025 1415002.csv,744,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3145,1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4086,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5641,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7815,1
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,9568,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,6372,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,4387,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4001,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,6353,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8502,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,3694,1
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,4357,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10889,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,2657,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4179,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,5608,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,4288,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1175,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6413,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11247,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,3961,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,8116,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2869,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4274,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,1927,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,10029,1
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,11854,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10588,1
ARDG_AQUA bream 310gr 23 sm  281025 1233003.csv,755,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,8568,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,11229,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7732,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2599,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,655,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2862,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,9528,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,11155,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1074,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,4181,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,6210,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,5572,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,5974,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,11322,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8183,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,509,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,4563,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,11923,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,10034,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,4417,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,5809,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11777,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,420,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,1827,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,7017,1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9037,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,3176,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,8408,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,6873,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,11925,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,3285,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7373,0
ARDG_AQUA bream620 gr31cm  281025 1618004.csv,1948,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3669,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,5983,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4509,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5014,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8660,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11629,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,4048,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,9353,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,1818,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1528,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,2200,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,7278,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3312,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,11413,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,7811,1
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2540,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1337,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,8629,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2619,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,1174,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,11632,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,9771,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,266,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,567,1
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,4956,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,8481,1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,67,0
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,1146,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6859,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,1291,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,5435,1
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,7183,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,10521,1
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3503,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,9374,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11377,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,4981,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,392,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,2131,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1796,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,3660,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,3906,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,1466,1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4890,0
ARDG_AQUA bream556gr 30cm  281025 1500003.csv,1355,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,11213,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1688,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,249,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,324,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8283,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,7141,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,6787,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,6891,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,3985,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11465,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11621,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10811,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3438,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10337,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10798,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,7811,1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7250,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,5296,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,6003,0
ARDG_AQUA bream556gr 30cm  281025 1500003.csv,1335,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,1833,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,7670,1
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,5178,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2302,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1811,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,11356,1
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,9603,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6343,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5776,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2544,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5191,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10152,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5629,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2238,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1749,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8678,0
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,4777,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,4491,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,8620,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2764,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8187,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1024,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,1842,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,1890,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,6727,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,7082,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,10628,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,6406,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,4383,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,1758,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8203,0
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,6940,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,359,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10960,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,3953,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,3330,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2302,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11757,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,11857,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,3139,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2294,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,11536,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,7254,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2255,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,177,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3625,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2132,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6117,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,11428,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,6588,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,5604,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8146,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,8567,1
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,5959,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1232,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,11460,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2364,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,1350,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,11932,1
ARDG_AQUA bream556gr 30cm  281025 1500003.csv,1454,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,8326,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,8091,0
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,4255,1
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,10288,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,2896,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9436,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6206,1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,5427,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1442,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,11840,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,5010,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8266,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,2827,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,743,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4233,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,4696,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4647,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,7187,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8149,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,4228,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,8918,1
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,3067,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,7007,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3699,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,457,1
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1124,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,7120,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1938,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,7666,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,1795,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,2854,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,593,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11737,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10317,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,4968,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,4569,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,6134,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,3712,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,533,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10805,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,11139,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,1685,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,2506,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1635,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,262,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,11136,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,303,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8094,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7923,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,2552,1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4877,1
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,10383,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4387,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,5183,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,9939,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,11936,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10383,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8305,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,7564,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2354,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,4936,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9053,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3256,1
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,7078,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,6211,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2253,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6812,1
ARDG_AQUA bream150gr21cm  281025 1548002.csv,7585,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,337,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5139,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,10972,1
ARDG_AQUA bream 340gr 27cm  281025 1415002.csv,1291,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,1147,0
ARDG_AQUA bream556gr 30cm  281025 1500003.csv,558,1
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,11851,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1343,0
ARDG_AQUA bream556gr 30cm  281025 1500003.csv,1225,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,2129,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,49,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,5166,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8701,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,456,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,1312,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,10348,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4195,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,11913,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,19,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,4073,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,11771,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1214,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,206,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4749,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4811,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,11530,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4528,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,8980,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,4165,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,1320,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5768,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4403,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,10301,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,8506,0
ARDG_AQUA bream 340gr 27cm  281025 1415002.csv,490,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,3644,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3940,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,5800,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10212,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1546,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4660,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,2942,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3757,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,4368,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,4254,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,336,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8851,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7146,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,1603,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10895,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,253,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,6870,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,8068,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,314,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,5441,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7966,1
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,2852,1
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,5123,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8693,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2085,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1376,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10363,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9227,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,8725,1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,11727,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,6615,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,1112,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1306,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,547,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,6421,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,756,1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,11691,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,2686,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,685,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,6509,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,9261,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,7128,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4643,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,4232,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10777,0
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,6570,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,121,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2923,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,2918,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,10392,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5631,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5597,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,535,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,719,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10996,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,4352,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6216,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,1027,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,1246,1
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,445,0
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,46,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,2818,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,4462,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,1658,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10639,1
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2140,1
